left_border_x,left_border_y,right_border_x,right_border_y,pos_x,pos_y
311.19281487691904,198.63315736817557,371.0902862672948,199.14993391201259,364.41552734375,199.09234619140625
312.8352574074965,200.44757741801885,371.07794115097386,200.93260528219474,364.4006652832031,200.8769989013672
314.4791416152155,202.27584917339442,371.06727273266176,202.69802860211595,364.387451171875,202.648193359375
316.12536370774114,204.09893224421495,371.05902796172506,204.43828338540524,364.37664794921875,204.39700317382812
317.77471476428025,205.910760100746,371.0538984157052,206.1487232052116,364.36895751953125,206.11886596679688
319.4276746948487,207.70235247339653,371.05223308432386,207.83060993671967,364.36474609375,207.81399536132812
321.0844864349098,209.47220423329503,371.0542036262533,209.4886170450436,364.36419677734375,209.48641967773438
322.7451359046561,211.2196047211533,371.0597747229652,211.12966151842818,364.3672790527344,211.14212036132812
324.4092692957368,212.94294438246035,371.06864427016586,212.761181587613,364.3736877441406,212.78726196289062
326.0764575545835,214.64596491701639,371.0804547163415,214.3888446846022,364.383056640625,214.42710876464844
327.74588024331115,216.32528311786757,371.0945224912102,216.01758246213492,364.3946838378906,216.0651397705078
327.7598688310442,218.00854925904724,371.0581019133646,217.648012949152,364.4083251953125,217.70338439941406
327.72519018336794,219.67933332180615,371.07309748661015,219.28144618159953,364.4233703613281,219.3424835205078
327.7416029094932,221.34454319589386,371.08922860306564,220.91707568044882,364.4395446777344,220.98265075683594
327.758823230684,223.00445995190364,371.05622521067676,222.5551564053583,364.4565734863281,222.62364196777344
327.7265708947169,224.65938207422542,371.0738095063843,224.19440486302767,364.47418212890625,224.26519775390625
327.7448618407074,226.31349736897783,371.0419464483552,225.8346719472175,364.4923400878906,225.9071044921875
327.7635534565513,227.96511320565008,371.0605126875434,227.47508192487336,364.51092529296875,227.54920959472656
327.73256380738866,229.6154074846782,371.02942149751857,229.1165679520768,364.52984619140625,229.1914520263672
327.75202333587424,231.26725548424335,371.0487499680861,230.75716759557352,364.5491943359375,230.833740234375
327.7719902111019,232.92049369388582,371.01856680841263,232.3981435166443,364.56903076171875,232.47604370117188
327.74221928937254,234.57030229368402,371.0386938703054,234.03932866571142,364.58917236328125,234.11842346191406
327.7630632727291,236.22502598650243,371.00936177289555,235.68021350783593,364.60986328125,235.76083374023438
327.7342689297031,237.87698802110785,371.0304297716629,237.3210942448988,364.6309509277344,237.40325927734375
327.7559870632209,239.5304238309386,371.0019851574456,238.96233849895634,364.65252685546875,239.04574584960938
327.7763915612608,244.58905547568455,371.0219297508763,243.9870452529345,364.7225341796875,244.07473754882812
327.802071977449,246.33026595439128,370.99709761330104,245.69288017152306,364.7477722167969,245.78509521484375
327.7781233166648,248.0546118493864,371.02291276772473,247.40108873657942,364.77362060546875,247.4955291748047
327.8047838677299,249.77824416745045,370.99934320848445,249.1100665868548,364.8000793457031,249.20596313476562
327.78218922844974,251.50467986333248,370.97647014171446,250.81879947273129,364.8272399902344,250.91644287109375
327.8105439383013,253.23434148589251,371.00446449486054,252.526130727793,364.85528564453125,252.626953125
327.7898850829174,254.9661818918017,370.983406496581,254.2340883085193,364.88427734375,254.33746337890625
327.82030226446597,256.6992057401239,370.963379529086,255.94181001072772,364.914306640625,256.0480041503906
327.8019929869048,258.4364418690297,370.99452364658214,257.6481107563651,364.9455261230469,257.7585144042969
327.7849357725807,260.17441621233337,370.9768923680528,259.35528631525773,364.97796630859375,259.46905517578125
327.8190214235312,261.9102150583754,370.9604233179824,261.0628413921644,365.0115661621094,261.1796875
327.8042515998462,263.6464022728986,370.945084040446,262.77056348677445,365.0462951660156,262.89031982421875
327.7904948571911,265.38067611742895,370.9307877298417,264.47869728865817,365.0820617675781,264.6009826660156
327.82768899436695,267.1126178312177,370.9674601642896,266.18602279975596,365.1188049316406,266.3116455078125
