left_border_x,left_border_y,right_border_x,right_border_y,pos_x,pos_y
-192.4668544805972,371.9347367619903,-199.47364596732112,361.1527270901302,-194.15130615234375,369.34271240234375
-191.09411734586362,371.05056355096133,-198.098925275309,360.26910319159015,-192.7818145751953,368.45294189453125
-189.72858195525362,370.17331407362815,-196.73414983382384,359.3906631441857,-191.4208221435547,367.5686950683594
-188.3804543368454,369.30367293243575,-195.38719973491166,358.52198503918936,-190.07595825195312,366.6947021484375
-187.05116465925866,368.4481861747588,-194.06023727623665,357.6682260328475,-188.75128173828125,365.8334045410156
-185.74282641821395,367.6044289239185,-192.75481970591247,356.82818336792,-187.4473114013672,364.98492431640625
-184.45140473951977,366.77344128713975,-191.467188081147,355.9990747453088,-186.16128540039062,364.14752197265625
-183.17384024160472,365.95098024872584,-190.19248926483834,355.17780358020406,-184.88885498046875,363.31854248046875
-181.90489844464142,365.13404545920065,-188.9262670619801,354.3631775502094,-183.62533569335938,362.494873046875
-180.6409447745756,364.3210493534798,-187.6634722666051,353.5502664193656,-182.36666870117188,361.6742248535156
-179.37953960497106,363.50903444383033,-186.40101184836303,352.73935972009366,-181.10995483398438,360.8548889160156
-178.1182019536121,362.6983873509396,-185.13758312211723,351.9280121091583,-179.8533935546875,360.03594970703125
-176.85737392958336,361.8862064455169,-183.8732190805093,351.1166906776214,-178.59625244140625,359.21697998046875
-175.59612377627553,361.0743918892693,-182.60852461314403,350.3008678860957,-177.33811950683594,358.3980712890625
-174.33340529524384,360.26242068086333,-181.3441863347237,349.4855553745814,-176.07907104492188,357.5790100097656
-173.07134792965397,359.4495857765373,-180.0777643590863,348.6682539170474,-174.819091796875,356.76019287109375
-171.80826091021189,358.6365130844579,-178.81097534823635,347.85300631332325,-173.55838012695312,355.9414978027344
-170.54383885212152,357.82475036117273,-177.54287742367438,347.0383605980822,-172.2969512939453,355.12298583984375
-169.2794308070677,357.01225906966835,-176.2746965332345,346.2231189471298,-171.03489685058594,354.3047180175781
-168.01464034634552,356.199107495326,-175.0069736523212,345.4076646763196,-169.77223205566406,353.486572265625
-166.75088853610106,355.3840079793688,-173.7381321776956,344.5927692639148,-168.50904846191406,352.6686706542969
-165.48574681932976,354.56959587434704,-172.46972822867446,343.7783022116245,-167.2453155517578,351.8507995605469
-164.22025228839374,353.7555453998291,-171.20144216124177,342.9618504581429,-165.9810791015625,351.0331115722656
-162.95476825375331,352.9400925789263,-169.93313896839732,342.1464590218989,-164.71633911132812,350.2154235839844
-161.68924053871115,352.12483660763314,-168.66332269378884,341.33098193834246,-163.4511260986328,349.39794921875
-157.8101763180423,349.62858880709894,-164.77663991207646,338.8341981602851,-159.5739288330078,346.89569091796875
-156.490544221302,348.7794534889266,-163.45295546231182,337.98307246061796,-158.2541961669922,346.04461669921875
-155.1702791937851,347.9293481301152,-162.13124818460346,337.1329571114385,-156.93418884277344,345.19354248046875
-153.8493324268046,347.0799938711318,-160.8078653389692,336.2832641531234,-155.61367797851562,344.34246826171875
-152.52744158135866,346.2304558669031,-159.48569576581406,335.4338616402804,-154.2928466796875,343.4912109375
-151.20496739573497,345.37973556562383,-158.1653506783969,334.58528088963897,-152.971923828125,342.63946533203125
-149.88422311616017,344.52558217270683,-156.84510467466504,333.73605374273654,-151.65089416503906,341.7872009277344
-148.5605193956154,343.675379614518,-155.5234980307036,332.8875469124171,-150.3296661376953,340.9344177246094
-147.23767160434943,342.82212370364255,-154.20126523026894,332.0409779013282,-149.00823974609375,340.0809020996094
-145.91310317833367,341.9704422815911,-152.88122988800959,331.1906566629927,-147.68670654296875,339.2266540527344
-144.58811133948882,341.1187483671197,-151.55821457581618,330.3422696386427,-146.3648681640625,338.3717041015625
-143.26231163472804,340.266587198847,-150.23652944225597,329.49201509391054,-145.0427703857422,337.51593017578125
-141.9365112849115,339.4134716140319,-148.91332019457644,328.6421357507903,-143.7203826904297,336.6593933105469
-140.61111095604835,338.55877387800746,-147.58924529110794,327.7919771455113,-142.39772033691406,335.8021545410156
-139.28473448720428,337.70481058941414,-146.26388574527644,326.9407651287412,-141.07460021972656,334.94427490234375
