left_border_x,left_border_y,right_border_x,right_border_y,pos_x,pos_y
-378.5100739584678,207.43053511111495,-393.6630816533047,208.14403031898914,-389.6822509765625,207.9565887451172
-378.45233968173045,205.78979097563945,-393.67818734147727,206.5226317257531,-389.7603454589844,206.3340606689453
-378.39366329765676,204.15903224708353,-393.69364222922104,204.91105112201416,-389.839599609375,204.72161865234375
-378.3385649878984,202.48597183804543,-393.7013677894371,203.33660941000144,-389.9278564453125,203.12767028808594
-378.27732862048504,201.0078128466082,-393.7051909482938,201.72824287457007,-390.00128173828125,201.55528259277344
-378.2277060111137,199.3607482628192,-393.7017061817918,200.18547623707423,-390.0845642089844,199.99269104003906
-378.1799679082495,197.83079215509235,-393.6998331268464,198.68098883255138,-390.1670227050781,198.48745727539062
-378.133368038935,196.28604726257103,-393.6991395887239,197.1649722855083,-390.252685546875,196.97036743164062
-378.085561929156,194.82801114122623,-393.7039585307499,195.63554615038163,-390.3307189941406,195.4611358642578
-378.05417501453456,193.14048544545594,-393.706258817338,194.17327621185748,-390.4299621582031,193.95709228515625
-378.0132955576396,191.68812481993467,-393.7153023254605,192.6490916501061,-390.52197265625,192.4536590576172
-377.9819837095764,190.15702943038207,-393.72531404373854,191.144821179433,-390.6163330078125,190.9497528076172
-377.9522331279571,188.62504566583078,-393.7391414001896,189.6392289099005,-390.7130126953125,189.44482421875
-377.92920845622837,187.09590904530697,-393.76010377763987,188.1317759698599,-390.8115539550781,187.9388427734375
-377.91484108612957,185.55967991584384,-393.7864319671511,186.62504054251522,-390.9126892089844,186.43214416503906
-377.9143806369816,184.02618202645039,-393.817676154681,185.1171647792794,-391.0160827636719,184.9249725341797
-377.9167299855456,182.4781990875478,-393.8529959767333,183.59625853911362,-391.12274169921875,183.4047088623047
-377.9273850264389,180.94410905401546,-393.8872232239714,182.08750141169975,-391.2307434082031,181.89718627929688
-377.959205836777,179.41064224812462,-393.91804736191784,180.57818113093316,-391.3410339355469,180.3896484375
-378.02771469337495,177.87897376789672,-393.9432857811053,179.0682153717515,-391.45367431640625,178.88218688964844
-378.128772363365,176.34817798582398,-393.9680649882911,177.55808720614337,-391.5688171386719,177.37481689453125
-378.2574082691002,174.82130125505108,-393.9948454032996,176.04740056751805,-391.6862487792969,175.86753845214844
-378.4132427900253,173.2949071186386,-394.03385852203985,174.5376609752972,-391.80615234375,174.3604278564453
-378.5985387488847,171.7720543269549,-394.0793089383525,173.0278958355817,-391.92840576171875,172.85340881347656
-378.8245344151584,170.252941786094,-394.1266477185166,171.51795573990512,-392.052978515625,171.34652709960938
-379.63860894169034,165.62934833407934,-394.35450844927897,166.8982096486944,-392.45068359375,166.7340545654297
-379.91902145691785,164.03346464417726,-394.4822953056238,165.33480449343014,-392.5908203125,165.16578674316406
-380.20374557866495,162.4638770333513,-394.64152715779016,163.77047631603654,-392.73272705078125,163.5977325439453
-380.49263891713366,160.89309837011984,-394.81770013692477,162.2080890505651,-392.87664794921875,162.0299072265625
-380.7833518049346,159.3239333962642,-395.0083036600149,160.64730067295523,-393.0224609375,160.46255493164062
-381.07373167770913,157.7555441666138,-395.20628769424565,159.08726976057747,-393.1701354980469,158.89540100097656
-381.36550756597336,156.18601403994535,-395.4251065506967,157.529704679904,-393.31988525390625,157.32850646972656
-381.65942764967116,154.6148396942143,-395.6516034071644,155.97371357208502,-393.4720153808594,155.7620391845703
-381.9530858556351,153.0433343660346,-395.8856780332075,154.4190409041609,-393.62664794921875,154.19598388671875
-382.2472720058332,151.47292435676613,-396.11781537363333,152.8644395446439,-393.7837219238281,152.63027954101562
-382.5402778421977,149.90224555811488,-396.3432950384639,151.30963206783778,-393.9433288574219,151.06492614746094
-382.8329637954812,148.33252077458044,-396.5670482845858,149.75496900332192,-394.10540771484375,149.50001525878906
-383.12498862755524,146.7624021515268,-396.7892738132873,148.20055157636853,-394.27008056640625,147.93540954589844
-383.41699257086884,145.19494588193598,-397.01099294116085,146.64599459035898,-394.4370422363281,146.37124633789062
-383.70798731905046,143.62726889417007,-397.23451540446604,145.09202904377045,-394.60638427734375,144.80743408203125
-383.9999217500139,142.0580048662301,-397.45728722467373,143.53867492616524,-394.7784118652344,143.24392700195312
-384.2903480123507,140.49218977971614,-397.6804937501982,141.98495090670238,-394.9526672363281,141.68084716796875
-384.580409703556,138.92511266176496,-397.90216887947224,140.43152341291182,-395.12939453125,140.11798095703125
-384.871142081371,137.35927944124956,-398.12541497508164,138.87840271443002,-395.3084716796875,138.5555419921875
-385.1621505022071,135.79147459713454,-398.3520630799337,137.3264497715019,-395.4902648925781,136.993408203125
-385.4526816553653,134.22642578210423,-398.58790891823406,135.77514367614054,-395.6744079589844,135.43162536621094
-385.74362806122014,132.66181215198597,-398.8273488756711,134.22447875149365,-395.86090087890625,133.87017822265625
-386.0349442571153,131.0960120119189,-399.0716273159108,132.6750576136215,-396.04998779296875,132.30906677246094
-386.32483592658735,129.53255916751706,-399.32098830371694,131.12580722751574,-396.2413330078125,130.74826049804688
-386.6145681299495,127.96940576467125,-399.5756400976194,129.5774678882098,-396.4349365234375,129.18780517578125
-386.90066994447284,126.40652280540928,-399.8316790332238,128.02939637992984,-396.6307373046875,127.62767028808594
-387.1882287908442,124.84526626273303,-400.08834686370204,126.48121321089745,-396.82855224609375,126.06781768798828
-387.47373692483217,123.2847823981434,-400.34814665144694,124.93346467265525,-397.02825927734375,124.5083236694336
-387.7586096626406,121.72474052856857,-400.609034300513,123.38613792291746,-397.2298278808594,122.94924926757812
-388.04374171127,120.16528728552314,-400.87696759684286,121.83994282861579,-397.4332275390625,121.39055633544922
-388.3271375306991,118.60536530300318,-401.1502303554271,120.29486282379335,-397.6385498046875,119.83218383789062
-388.6096046913724,117.04742778717485,-401.42928259305523,118.75013934457117,-397.8454895019531,118.27413940429688
-388.8926974837235,115.49033949423314,-401.7193307233771,117.2066207329837,-398.053955078125,116.71617126464844
-389.1745083896663,113.93272575727073,-402.0143956248596,115.66511995635389,-398.2640380859375,115.15911102294922
-389.45665799081206,112.38100359717646,-402.31215713048437,114.12132102874621,-398.474853515625,113.60184478759766
-389.7392009922823,110.82304137041466,-402.6121322375125,112.58156750222747,-398.6874694824219,112.0454330444336
-390.0204093496836,109.26671622832758,-402.91095471853004,111.04073086383747,-398.90167236328125,110.48896789550781
-390.3031148390766,107.70867373085922,-403.2074782690229,109.50132963785869,-399.1177978515625,108.93319702148438
-390.5845175164647,106.1520919476755,-403.50143429946775,107.9617416783561,-399.3356628417969,107.37812042236328
-390.8671376711621,104.59764025163746,-403.79731202483845,106.42100521889238,-399.55499267578125,105.82276916503906
-391.14886221612176,103.03985393667358,-404.09227659559036,104.8831043047065,-399.7763366699219,104.26847839355469
-391.429116439739,101.49711863325018,-404.3875784602108,103.33706356251321,-399.9971008300781,102.71366882324219
-391.71068533569314,99.94269452809509,-404.6820203537317,101.79775278322877,-400.2193603515625,101.15953826904297
-391.9923881756438,98.38554741363143,-404.9760875021049,100.26006964139512,-400.4436950683594,99.60570526123047
-392.27335665221295,96.8363839309167,-405.2704024666988,98.71846160409449,-400.6686706542969,98.05209350585938
-392.55432837171844,95.28432207780067,-405.5629923538254,97.1792617911701,-400.8948669433594,96.499267578125
-392.8357650310036,93.7306954436756,-405.8566989112663,95.64109779069136,-401.1226806640625,94.946533203125
-393.1151008049385,92.18941828010232,-406.15159935555863,94.09778013893337,-401.3498229980469,93.39486694335938
-393.3947875477228,90.63838028016534,-406.4444337587052,92.55997695852766,-401.5782775878906,91.84342193603516
-393.67477329478197,89.08822148770453,-406.7369967995653,91.02231858042647,-401.80792236328125,90.29248046875
-393.9529928680763,87.54531652982432,-407.0311508085681,89.48062912317303,-402.03741455078125,88.74165344238281
-394.2323773309826,85.99741179867624,-407.324132130798,87.94245705038267,-402.26776123046875,87.19123077392578
-394.5105566455121,84.4510575348812,-407.61642550017143,86.40329323960533,-402.4986877441406,85.64096069335938
-394.7890000460097,82.90423341405419,-407.910269157591,84.86507064118965,-402.7303161621094,84.09098052978516
-395.06898571856004,81.35754153272613,-408.20298258693197,83.32707529080913,-402.96270751953125,82.541259765625
-395.34747101686423,79.81112925548675,-408.49509945492804,81.78896387413491,-403.19580078125,80.99177551269531
-395.6266058778333,78.26516244917471,-408.7889851776081,80.25131047750756,-403.4295654296875,79.44259643554688
-395.90499375555083,76.71962879845468,-409.0815325844607,78.71342881335023,-403.6639404296875,77.89366912841797
-396.1837475523028,75.17355114422728,-409.37477434107245,77.17630711548694,-403.8990783691406,76.3449478149414
-396.4622828566603,73.62882612332598,-409.6676178051683,75.6384750555973,-404.1347351074219,74.79645538330078
-396.74013024163685,72.08308839066493,-409.9598138758771,74.10146214444471,-404.3711242675781,73.24818420410156
-397.01875436476143,70.53684149643895,-410.2529189195876,72.56525087037058,-404.6083984375,71.70011138916016
-397.2979314790589,68.99065705019547,-410.54485249787723,71.029227548872,-404.8465881347656,70.1523208618164
-397.5755362852856,67.44288752729993,-410.83595091930846,69.49434663592231,-405.08599853515625,68.60479736328125
-397.8536230408036,65.89669382930437,-411.1275914476431,67.95868983871772,-405.32635498046875,67.0575180053711
-398.1307059435049,64.35184209457418,-411.41900926492673,66.42211672399644,-405.5673828125,65.51045227050781
-398.4076081580327,62.80754644660233,-411.7096025777751,64.88518041733232,-405.8089904785156,63.963565826416016
-398.68440262551553,61.266194903838596,-412.00176212812966,63.346433940449636,-406.05059814453125,62.416831970214844
-398.95918865611117,59.72702675540633,-412.29303716672297,61.805591146944025,-406.2917175292969,60.87006759643555
-399.23487830884767,58.18951839169117,-412.5855678072865,60.26385944453449,-406.53204345703125,59.32330322265625
-399.51043014424437,56.65162610736193,-412.8766005453908,58.72228152789665,-406.77166748046875,57.776519775390625
-399.7869882925206,55.11336851870166,-413.16892268734665,57.18148025192593,-407.0107116699219,56.229759216308594
-400.06197576665994,53.57625545060394,-413.46118612616834,55.639589042512114,-407.2489013671875,54.68296432495117
-400.3372453253341,52.04023804697819,-413.7530333875653,54.09670821180222,-407.48602294921875,53.13605499267578
-400.61255150665374,50.505402520122196,-414.0444736365449,52.55290093175694,-407.7218322753906,51.589107513427734
-400.88835283582716,48.97040723959018,-414.33721601667605,51.00938895966119,-407.9563903808594,50.0419921875
-401.1630978647058,47.43580942220504,-414.62965243550826,49.465434722522645,-408.1895751953125,48.49481201171875
-401.43828645597915,45.901319421992255,-414.9214528423836,47.92129633386078,-408.42138671875,46.94749069213867
-401.7142304424561,44.365964219275845,-415.21418868921944,46.37826459555483,-408.65203857421875,45.40011215209961
-401.9890409558406,42.83047395789287,-415.5058270028626,44.83502911253884,-408.88153076171875,43.852638244628906
-402.26502794546576,41.29601242282786,-415.79753986238484,43.29107862753529,-409.10968017578125,42.30510330200195
-402.539979720282,39.76142097083032,-416.0888666501067,41.74695914738197,-409.33648681640625,40.757423400878906
-402.8160260692807,38.22644553926221,-416.3799875966784,40.203455540874614,-409.56207275390625,39.209712982177734
-403.09332633772027,36.69096939846812,-416.6709069355263,38.660327233699384,-409.7865905761719,37.66179275512695
-403.3693714998143,35.15459074739301,-416.96124209914876,37.11800646763706,-410.01019287109375,36.1138916015625
-403.64644039160953,33.61917533426242,-417.25217015456656,35.57470500279549,-410.2326965332031,34.5658073425293
-403.92344092716223,32.083297380405,-417.54283049206566,34.03186806619414,-410.4541931152344,33.01767349243164
-404.2012614383504,30.546732191652797,-417.83282179223767,32.489623801501,-410.67486572265625,31.46940803527832
-404.47733283096824,29.0098789029216,-418.1232052186231,30.9474980392783,-410.89471435546875,29.92110252380371
