left_border_x,left_border_y,right_border_x,right_border_y,pos_x,pos_y
413.7982377797194,-209.904978116124,414.6107779894867,-198.09494398663966,414.0029602050781,-206.9293975830078
412.2500054001668,-209.75775704164084,413.0649310417524,-197.9473213562568,412.4525451660156,-206.82241821289062
410.70776578783824,-209.60929282403893,411.5293710595633,-197.79951973394608,410.90911865234375,-206.7150421142578
409.1771626734165,-209.4616389939776,410.0094668068203,-197.65139638134187,409.3783264160156,-206.60716247558594
407.6605738260068,-209.3141705597722,408.5071954435203,-197.5045003528785,407.8624267578125,-206.4984893798828
406.1570273729841,-209.16615364270234,407.0212967234086,-197.35763131175295,406.3603210449219,-206.3885498046875
404.66264479096714,-209.01948087337345,405.54696329132923,-197.21110011171157,404.8680419921875,-206.27679443359375
403.1730709960444,-208.871710472323,404.07851513750575,-197.06386600082797,403.38079833984375,-206.16275024414062
401.6839261293097,-208.72277556060962,402.6099840917304,-196.9155668307959,401.89385986328125,-206.04612731933594
400.1921066104316,-208.57334030005822,401.1378585459472,-196.76722177707413,400.40411376953125,-205.92678833007812
398.6960134477025,-208.423123845572,399.6593187907978,-196.61805311199495,398.90966796875,-205.80484008789062
397.19517744256467,-208.2716593588473,398.1746204510502,-196.4676534177299,397.4101867675781,-205.680419921875
395.6903312547365,-208.11968421333322,396.68407162217085,-196.31719106171556,395.9063720703125,-205.55380249023438
394.1824833018588,-207.96698232547524,395.1885797605071,-196.16574924158482,394.399169921875,-205.42530822753906
392.67246890598466,-207.81364346431164,393.68930027879765,-196.01568067545026,392.8895263671875,-205.29519653320312
391.161145441166,-207.66045819352075,392.1871415718498,-195.86400395821533,391.3782958984375,-205.16375732421875
389.6489207376432,-207.50662424789942,390.6834383953123,-195.71402729072943,389.8660888671875,-205.03109741210938
388.13625598645524,-207.35445729118476,389.1774304824858,-195.5650230080134,388.3532409667969,-204.89749145507812
386.6232107498209,-207.20131469741605,387.67077623787924,-195.41534137425367,386.8399353027344,-204.7629852294922
385.1100145448279,-207.04813790822323,386.16278985807764,-195.26641345834202,385.3262939453125,-204.6277313232422
383.5966120593926,-206.89498751534634,384.65412851415044,-195.11964267702598,383.81243896484375,-204.4917755126953
382.0830761721022,-206.742079020691,383.1441121605752,-194.97247860931967,382.2982482910156,-204.3552703857422
380.5692766621813,-206.5902080042859,381.63330955773694,-194.82467848671848,380.7837829589844,-204.2183074951172
379.05544201288774,-206.43753906925994,380.121265247819,-194.67735187596244,379.2690124511719,-204.08102416992188
377.5414288046565,-206.2843505152628,378.608711791112,-194.53097949050766,377.7539978027344,-203.94345092773438
372.9038832587468,-205.82007296009562,373.9719321427328,-194.08087564640937,373.113037109375,-203.52120971679688
371.32588717957543,-205.66115107932686,372.39411073104657,-193.9284900708312,371.5338134765625,-203.37742614746094
369.7468057224235,-205.50370533546177,370.81875242431903,-193.77416084286,369.9543151855469,-203.2330780029297
368.16766013526046,-205.34523333775232,369.2411779657618,-193.6206658540748,368.3742980957031,-203.08840942382812
366.5875703020089,-205.18746152544,367.6667731539811,-193.46732987135232,366.79425048828125,-202.9429168701172
365.0080939117411,-205.02944642089562,366.0876723271776,-193.31167085022523,365.2137451171875,-202.79730224609375
363.42792927297455,-204.872612145066,364.5104819531542,-193.15647623202292,363.6331787109375,-202.65126037597656
361.8475050926665,-204.71558997979153,362.93300338547624,-193.0012542365531,362.0523681640625,-202.50477600097656
360.26616799193437,-204.55818761067195,361.357594635325,-192.84448366024006,360.4712219238281,-202.35745239257812
